"date","Temperature_diff","Humidity_diff","Light_diff","CO2_diff","HumidityRatio_diff","Occupancy_diff"
"2015-02-02 14:45:59","-0.0249999999999986","-0.00249999999999773","17.666666666666","2","-7.95818170276023e-06","0"
"2015-02-02 14:47:00","0","0.0219999999999985","-15.133333333333","-4.39999999999998","3.99814356445011e-06","0"
"2015-02-02 14:48:00","0","0.088000000000001","20.8","6.73333333333301","1.59930842140599e-05","0"
"2015-02-02 14:49:00","0","0.0249999999999986","-1.5","13.916666666667","4.5436386644105e-06","0"
"2015-02-02 14:50:00","0","0.0750000000000028","-15.214285714286","-0.82142857142901","1.36313111409802e-05","0"
"2015-02-02 14:51:00","0","0","-16.952380952381","4.57142857142901","0","0"
"2015-02-02 14:51:59","0","-0.0600000000000023","23.666666666667","9.60000000000002","-1.09050963310701e-05","0"
"2015-02-02 14:53:00","0","0.0600000000000023","-1","4.60000000000002","1.09050963310701e-05","0"
"2015-02-02 14:54:00","0.0166666666666977","0.0333333333332995","-9.5","2.29999999999995","1.11046780692297e-05","0"
"2015-02-02 14:55:00","0.0500000000000007","0.0666666666666984","2.16666666666703","1.5","2.73324395620002e-05","0"
"2015-02-02 14:55:59","-0.0666666666666984","0","-20.5","8.5","-2.026111404505e-05","0"
"2015-02-02 14:57:00","0","0.0225000000000009","0.333333333332973","9.5","4.08974604042007e-06","0"
"2015-02-02 14:57:59","0","0.067499999999999","-10.5","2","1.22695582454495e-05","0"
"2015-02-02 14:58:59","0","0.066666666666702","-2.66666666666703","3.66666666666993","1.21185535696799e-05","0"
"2015-02-02 15:00:00","0","-0.0523809523810002","9.80952380952402","5.76190476190004","-9.52176009649981e-06","0"
"2015-02-02 15:01:00","-0.0250000000000021","-0.0142857142857018","-16.142857142857","-4.17857142856997","-1.02010962145004e-05","0"
"2015-02-02 15:02:00","-0.0350000000000001","0.0199999999999996","10.4","1.75","-7.00673785012946e-06","0"
"2015-02-02 15:03:00","0.0600000000000023","0.168000000000003","-4.39999999999998","6.79999999999995","4.87865638174297e-05","0"
"2015-02-02 15:04:00","-0.0750000000000028","0.0219999999999985","-16","20.7","-1.89578162260399e-05","0"
"2015-02-02 15:04:59","-0.0249999999999986","-0.0219999999999985","0","-0.25","-1.16070340178201e-05","0"
"2015-02-02 15:06:00","0","0.0219999999999985","0","-5.25","3.97508369274005e-06","0"
"2015-02-02 15:07:00","0","0","0","1.25","0","0"
"2015-02-02 15:08:00","0","0","-9","2.34999999999991","0","0"
"2015-02-02 15:08:59","0","0","-6","1.90000000000009","0","0"
"2015-02-02 15:10:00","0","0.0249999999999986","5.25","-0.5","4.51720174006985e-06","0"
"2015-02-02 15:10:59","-0.0549999999999997","0.100000000000001","10.5","4.5","1.23913786996034e-06","0"
"2015-02-02 15:11:59","-0.0549999999999997","0.0549999999999997","1.05000000000001","0.5","-6.9088730943398e-06","0"
"2015-02-02 15:13:00","0","0.0199999999999996","-4.19999999999999","13.5999999999999","3.58984196549995e-06","0"
"2015-02-02 15:14:00","0","0","0","5","0","0"
"2015-02-02 15:15:00","0","0","3.14999999999998","2.40000000000009","0","0"
"2015-02-02 15:16:00","0","0.0225000000000009","0","1","4.03862134553019e-06","0"
"2015-02-02 15:16:59","0","0.150833333333299","2.75","6.83333333333007","2.70750643085495e-05","0"
"2015-02-02 15:17:59","-0.0199999999999996","0.0166666666667012","6.5","1.76666666666983","-3.15625967844003e-06","0"
"2015-02-02 15:19:00","0.0199999999999996","-0.066666666666702","0","-4.59999999999991","-5.81915883688961e-06","0"
"2015-02-02 15:20:00","-0.0166666666667012","0.121666666666702","0","6.5","1.67066508292898e-05","0"
"2015-02-02 15:21:00","0.0166666666667012","0.0549999999999997","7.5","11.25","1.50076446093998e-05","0"
"2015-02-02 15:22:00","-0.066666666666702","0","4.16666666666703","0.75","-2.05486894508701e-05","0"
"2015-02-02 15:23:00","0.0416666666666998","0","-4.16666666666703","-1","1.28343086356507e-05","0"
"2015-02-02 15:23:59","-0.0749999999999993","0","-3.75","8.5","-2.30810941508905e-05","0"
"2015-02-02 15:24:59","0.0166666666667012","0.0333333333332995","-1.25","-6.33333333333007","1.10747703389305e-05","0"
"2015-02-02 15:26:00","-0.0166666666667012","0.1666666666667","-2.5","-1.66666666666993","2.46124280311793e-05","0"
"2015-02-02 15:27:00","0","0","3","13.2","0","0"
"2015-02-02 15:28:00","0","-0.0249999999999986","0.75","4.04999999999995","-4.46112194390971e-06","0"
"2015-02-02 15:29:00","0","-0.0583333333333016","-1.25","-5.58333333333007","-1.04090376968702e-05","0"
"2015-02-02 15:29:59","0","0.043333333333301","-7.5","4.33333333333007","7.73239499788064e-06","0"
"2015-02-02 15:30:59","0","-0.109999999999999","5","3.75","-1.96280149456704e-05","0"
"2015-02-02 15:32:00","0","0.0500000000000007","6","-7.75","8.92167264830972e-06","0"
"2015-02-02 15:33:00","-0.0180000000000007","0","-6","10.8","-5.54534234818976e-06","0"
"2015-02-02 15:34:00","-0.0719999999999992","-0.182500000000001","0","-14.05","-5.45112446121701e-05","0"
"2015-02-02 15:35:00","0.0300000000000011","0.0824999999999996","-15","-8.25","2.38154663373498e-05","0"
"2015-02-02 15:36:00","0.0599999999999987","0","15","3.5","1.83980291931602e-05","0"
"2015-02-02 15:36:59","-0.0749999999999993","0.133333333333301","-1.66666666666703","19.8333333333301","6.9344424901991e-07","0"
"2015-02-02 15:38:00","-0.0150000000000006","-0.0333333333332995","6.66666666666703","0.916666666669926","-1.05234958361995e-05","0"
"2015-02-02 15:39:00","0","0.0499999999999972","0","-4.5","8.87276020454953e-06","0"
"2015-02-02 15:40:00","0","-0.0299999999999976","0","6.15000000000009","-5.32368625512977e-06","0"
"2015-02-02 15:40:59","0","0.0799999999999983","-5","7.59999999999991","1.41966975686801e-05","0"
"2015-02-02 15:42:00","0","0","-7.5","6","0","0"
"2015-02-02 15:42:59","0","0.0180000000000007","0.5","-4","3.19434554642024e-06","0"
"2015-02-02 15:43:59","0","0.0719999999999992","-6.75","-0.75","1.27777076466594e-05","0"
"2015-02-02 15:45:00","0","0","-4.25","28.0833333333301","0","0"
"2015-02-02 15:46:00","-0.0599999999999987","0","5.60000000000002","-7.73333333333017","-1.84985673274494e-05","0"
"2015-02-02 15:47:00","0.00999999999999801","0.100000000000001","3.14999999999998","-1.84999999999991","2.07721969092793e-05","0"
"2015-02-02 15:48:00","0","0","-6.75","1.75","0","0"
"2015-02-02 15:49:00","0.0300000000000011","-0.0600000000000023","-4","-3.09999999999991","-1.35621733802962e-06","0"
"2015-02-02 15:49:59","-0.0633333333333006","0.115000000000002","0","3.59999999999991","7.75077834599611e-07","0"
"2015-02-02 15:51:00","0.0233333333333015","0.0109999999999992","0","9.79999999999995","9.16223605756071e-06","0"
"2015-02-02 15:52:00","-0.0399999999999991","0.0440000000000005","0","6.36666666666997","-4.60957679536064e-06","0"
"2015-02-02 15:53:00","0","0.0749999999999993","0","-0.916666666669926","1.32306915856103e-05","0"
"2015-02-02 15:53:59","0","-0.157","0","-8.65000000000009","-2.76956088413301e-05","0"
"2015-02-02 15:55:00","0","-0.992999999999999","0","-26.3499999999999","-0.00017511366315804","0"
"2015-02-02 15:55:59","-0.0400000000000027","-0.153000000000002","0","-51.05","-3.880463904946e-05","0"
"2015-02-02 15:56:59","-0.0399999999999991","-0.215999999999998","-9","-46.6000000000001","-4.96949109799897e-05","0"
"2015-02-02 15:58:00","-0.00999999999999801","0.262833333333298","-3","8.5","4.315110214511e-05","0"
"2015-02-02 15:59:00","-0.0100000000000016","0.262833333333401","-3","8.5","4.31028170123594e-05","0"
"2015-02-02 16:00:00","0","-0.125666666666699","0","5","-2.20203071439294e-05","0"
"2015-02-02 16:01:00","-0.0183333333332989","-0.0476666666667001","0","-2.93333333332998","-1.37761131393703e-05","0"
"2015-02-02 16:01:59","0.0183333333332989","0.0183333333334019","0","-3.33333333333985","8.63631719042e-06","0"
"2015-02-02 16:02:59","0","0.0913333333332993","0","3.26666666666983","1.60037329195398e-05","0"
"2015-02-02 16:04:00","-0.0183333333332989","0.0486666666666977","0","8.73333333333017","3.07262802932973e-06","0"
"2015-02-02 16:05:00","-0.0366666666667008","0.033333333333303","0","3.66666666666993","-5.07292629266937e-06","0"
"2015-02-02 16:06:00","0.0549999999999997","0","0","12.25","1.63693094018596e-05","0"
"2015-02-02 16:07:00","-0.0440000000000005","0.0999999999999979","0","3.34999999999991","4.37740086225036e-06","0"
"2015-02-02 16:08:00","0.0165000000000006","-0.0999999999999979","0","-4.59999999999991","-1.256811437623e-05","0"
"2015-02-02 16:08:59","-0.0274999999999999","0.0333333333332995","0","0","-2.35706896403991e-06","0"
"2015-02-02 16:09:59","0.0549999999999997","0.0666666666666984","0","3","2.80718583133893e-05","0"
"2015-02-02 16:11:00","-0.0549999999999997","0","0","3.75","-1.64284800841996e-05","0"
"2015-02-02 16:12:00","0.0549999999999997","-0.0666666666666984","0","-0.416666666669926","4.74565400239001e-06","0"
"2015-02-02 16:13:00","-0.088000000000001","-0.0333333333332995","0","-3.13333333333003","-3.20089008040104e-05","0"
"2015-02-02 16:14:00","-0.0219999999999985","0","0","-0.700000000000045","-6.52255930783975e-06","0"
"2015-02-02 16:14:59","0","-0.144000000000002","3","-8.29999999999995","-2.50628159748703e-05","0"
"2015-02-02 16:15:59","-0.0250000000000021","-0.116","0.75","-1.95000000000005","-2.75211032787492e-05","0"
"2015-02-02 16:17:00","0.00833333333330089","-0.156666666666698","6.25","-13.0833333333301","-2.479218397081e-05","0"
"2015-02-02 16:18:00","0","-0.0833333333333002","-10","-7.76666666666983","-1.44859737499607e-05","0"
"2015-02-02 16:19:00","0.0166666666667012","0","3.75","-12.8000000000002","4.84701133804995e-06","0"
"2015-02-02 16:20:00","-0.0749999999999993","-0.155000000000001","0","-4.09999999999991","-4.862293074587e-05","0"
"2015-02-02 16:21:00","0.0249999999999986","-0.071666666666701","3.75","-10.8333333333301","-5.22280941254918e-06","0"
"2015-02-02 16:21:59","-0.0500000000000007","-0.00833333333330089","1.5","-8.26666666666995","-1.58090903422106e-05","0"
"2015-02-02 16:23:00","0","-0.164999999999999","6","-2.39999999999998","-2.85298655640495e-05","0"
"2015-02-02 16:24:00","0","-0.0285714285714","-8.57142857142901","-2.85714285714005","-4.93997261916991e-06","0"
"2015-02-02 16:25:00","0","-0.104761904761901","-1.42857142857099","-8.80952380952999","-1.81125666254408e-05","0"
"2015-02-02 16:25:59","0","-0.0466666666666988","-2","-3.73333333332994","-8.06798805682955e-06","0"
"2015-02-02 16:27:00","-0.0180000000000007","-0.0859999999999985","6","-9.39999999999998","-1.994656365266e-05","0"
"2015-02-02 16:27:59","-0.0119999999999969","-0.110666666666702","1","-9.86666666666702","-2.24788724445405e-05","0"
"2015-02-02 16:28:59","-0.0600000000000023","-0.0693333333332973","-7","-7.13333333333298","-2.87318536321994e-05","0"
"2015-02-02 16:30:00","0.0225000000000009","-0.054000000000002","0.75","4.54999999999995","-3.01350337316049e-06","0"
"2015-02-02 16:31:00","-0.0225000000000009","-0.0166666666666977","1.25","-9.41666666666697","-9.13407849025948e-06","0"
"2015-02-02 16:32:00","0","-0.150000000000002","10","-4.66666666666606","-2.57834005344005e-05","0"
"2015-02-02 16:33:00","0","-0.0700000000000003","0","-3.66666666666697","-1.20315273895895e-05","0"
"2015-02-02 16:34:00","0","-0.0183333333332989","-2.5","-10.666666666667","-3.15103795575991e-06","0"
"2015-02-02 16:34:59","0","-0.105","2.5","-4.33333333333303","-1.80462431565607e-05","0"
"2015-02-02 16:36:00","0","-0.0799999999999983","0","-3","-1.37488208171496e-05","0"
"2015-02-02 16:37:00","0","-0.0600000000000023","-3","-3.39999999999998","-1.03112196031298e-05","0"
"2015-02-02 16:38:00","0","-0.0399999999999991","-3","-11.8000000000001","-6.87395783533027e-06","0"
"2015-02-02 16:38:59","0","-0.140000000000001","3","-6","-2.40576645313397e-05","0"
"2015-02-02 16:40:00","0","0.0800000000000018","-0.75","-4.79999999999995","1.37470106160494e-05","0"
"2015-02-02 16:40:59","0","-0.100000000000001","-1.25","-0.75","-1.71836689996201e-05","0"
"2015-02-02 16:41:59","0","-0.0659999999999989","-1","1.14999999999998","-1.13407051384297e-05","0"
"2015-02-02 16:43:00","0","-0.00733333333329966","1","7.93333333333305","-1.26005300224007e-06","0"
"2015-02-02 16:44:00","0","-0.1116666666667","-6.25","-7.08333333333303","-1.91865444437601e-05","0"
"2015-02-02 16:45:00","-0.0199999999999996","-0.0430000000000028","-0.75","-17.85","-1.27579208602999e-05","0"
"2015-02-02 16:46:00","-0.0399999999999991","-0.075999999999997","-3","2","-2.37318232794402e-05","0"
"2015-02-02 16:46:59","-0.0399999999999991","-0.121000000000002","0","-7.39999999999998","-3.13275074919099e-05","0"
"2015-02-02 16:47:59","0.0666666666666984","0.0250000000000021","0","-5","2.19930932964406e-05","0"
"2015-02-02 16:49:00","-0.0666666666666984","-0.0750000000000028","4.5","-9.5","-3.05298724654407e-05","0"
"2015-02-02 16:50:00","0.0199999999999996","-0.0489999999999995","2.69999999999999","4.70000000000005","-3.08119852264997e-06","0"
"2015-02-02 16:51:00","0.00499999999999901","0.0740000000000016","6.30000000000001","2.04999999999995","1.39756811967807e-05","0"
"2015-02-02 16:52:00","-0.0249999999999986","-0.16","0.899999999999977","-0.0499999999999545","-3.39426240990705e-05","0"
"2015-02-02 16:53:00","0.0499999999999972","0.0300000000000011","-5.39999999999998","-8.45000000000005","1.83144295428199e-05","0"
"2015-02-02 16:53:59","-0.0499999999999972","-0.152500000000003","4.5","-12","-3.92270158821994e-05","0"
"2015-02-02 16:54:59","0","-0.0494999999999983","-2.69999999999999","-7.75","-8.44999585757067e-06","0"
"2015-02-02 16:56:00","0","-0.0180000000000007","0","-0.399999999999977","-3.07266923293015e-06","0"
"2015-02-02 16:57:00","0","0","-4.30000000000001","3.39999999999998","0","0"
"2015-02-02 16:58:00","0","-0.0500000000000007","-4.75","-5","-8.53503411817925e-06","0"
"2015-02-02 16:59:00","0","-0.00999999999999801","9.85000000000002","-4.60000000000002","-1.70697890737072e-06","0"
"2015-02-02 16:59:59","0","0.00999999999999801","-12.4","-7","1.70697890737072e-06","0"
"2015-02-02 17:00:59","0","-0.109999999999999","4","-10.1999999999999","-1.87762562051802e-05","0"
"2015-02-02 17:02:00","0","0.0100000000000016","-0.449999999999989","-2.45000000000005","1.70688585834997e-06","0"
"2015-02-02 17:03:00","0","0.00999999999999801","-2.55000000000001","-2.35000000000002","1.7068951629097e-06","0"
"2015-02-02 17:04:00","0","-0.0599999999999987","3.80000000000001","-0.399999999999977","-1.02412314105802e-05","0"
"2015-02-02 17:05:00","0","0","0","4.25","0","0"
"2015-02-02 17:06:00","0","0","-4.80000000000001","-3.64999999999998","0","0"
"2015-02-02 17:06:59","0","0.0249999999999986","0.0500000000000114","-11.1","4.26713904768013e-06","0"
"2015-02-02 17:08:00","0","0.0750000000000028","-2.85000000000002","10.9","1.28017660616505e-05","0"
"2015-02-02 17:09:00","0","-0.0200000000000031","3.80000000000001","0","-3.41385545895006e-06","0"
"2015-02-02 17:10:00","-0.0400000000000027","-0.0599999999999987","3.80000000000001","-1.64999999999998","-2.06020590752002e-05","0"
"2015-02-02 17:10:59","0.0199999999999996","0.0599999999999987","0","-9.25","1.54063100109396e-05","0"
"2015-02-02 17:12:00","-0.00499999999999901","-0.00499999999999901","0","-3.25","-2.15020827801921e-06","0"
"2015-02-02 17:12:59","-0.0150000000000006","-0.163","0","1.54999999999995","-3.164434609885e-05","0"
"2015-02-02 17:13:59","-0.00999999999999801","0.288","0","2.70000000000005","4.64321628846796e-05","0"
"2015-02-02 17:15:00","0.0500000000000007","-0.282499999999999","0","-4.5","-3.517805537553e-05","0"
"2015-02-02 17:16:00","-0.0200000000000031","0.142499999999998","0","-5.20000000000005","1.91308285346003e-05","0"
"2015-02-02 17:17:00","-0.0133333333332999","-0.151666666666699","0","3.70000000000005","-2.92917781114805e-05","0"
"2015-02-02 17:18:00","-0.0416666666666998","0.0366666666667008","0","5.75","-4.49447670092945e-06","0"
"2015-02-02 17:19:00","0.0150000000000006","-0.0549999999999997","0","2.75","-5.48905436360998e-06","0"
"2015-02-02 17:19:59","-0.0399999999999991","-0.0250000000000021","0","-8.5","-1.45135185174207e-05","0"
"2015-02-02 17:21:00","0","0.052500000000002","0","-5","8.90540708680006e-06","0"
"2015-02-02 17:22:00","0","-0.00583333333329961","0","-0.5","-9.89502184830029e-07","0"
"2015-02-02 17:23:00","0.0599999999999987","-0.101666666666702","0","1.20000000000005","-1.87769695715947e-06","0"
"2015-02-02 17:23:59","-0.0350000000000001","0.0800000000000018","-7","2.04999999999995","4.6203844540401e-06","0"
"2015-02-02 17:25:00","-0.00499999999999901","0.0859999999999985","4.19999999999999","9.75","1.33219300916601e-05","0"
"2015-02-02 17:25:59","0.0549999999999997","0.0990000000000002","2.80000000000001","10.5","3.10677152580395e-05","0"
"2015-02-02 17:26:59","0.0250000000000021","-0.0749999999999993","0","2.5","-6.30909230811029e-06","0"
"2015-02-02 17:28:00","0","0.0214285714286007","0","4.16666666666697","3.65754419484002e-06","0"
"2015-02-02 17:29:00","0","0.0214285714284976","0","4.16666666666606","3.65758691886053e-06","0"
"2015-02-02 17:30:00","0","0.0571428571429031","0","9.41666666666697","9.75377399563011e-06","0"
"2015-02-02 17:31:00","0","0","-4.66666666666703","-4.41666666666697","0","0"
"2015-02-02 17:31:59","0","-0.0200000000000031","-3.73333333333295","-4.93333333333305","-3.41385545895006e-06","0"
"2015-02-02 17:32:59","0","0.0866666666667015","8.39999999999998","8.93333333333305","1.47936424682599e-05","0"
"2015-02-02 17:34:00","0","-0.100000000000001","-4.66666666666703","-5","-1.70695254302199e-05","-1"
"2015-02-02 17:35:00","0","0.133333333333301","-5.83333333333297","3.66666666666697","2.27595740242593e-05","0"
"2015-02-02 17:36:00","0","0","1.16666666666703","0","0","0"
"2015-02-02 17:37:00","-0.0600000000000023","-0.0399999999999991","0.933333333332996","-1","-2.24488537979e-05","0"
"2015-02-02 17:38:00","0","0","2.79999999999995","1.60000000000002","0","0"
"2015-02-02 17:38:59","0","-0.0199999999999996","-5.59999999999997","-8","-3.40138008339975e-06","0"
"2015-02-02 17:39:59","-0.0150000000000006","-0.0399999999999991","4.19999999999999","-11.35","-1.069054312968e-05","0"
"2015-02-02 17:41:00","-0.0249999999999986","-0.0600000000000023","-4.19999999999999","-7.85000000000002","-1.66514337723101e-05","0"
"2015-02-02 17:42:00","0","-0.0399999999999991","-2.80000000000001","-6.79999999999995","-6.78554536982963e-06","0"
"2015-02-02 17:43:00","0","0","0","10","0","0"
"2015-02-02 17:44:00","0","0","0","-5.60000000000002","0","0"
"2015-02-02 17:44:59","0","-0.088000000000001","0","-9.79999999999995","-1.49276822002803e-05","0"
"2015-02-02 17:45:59","0","-0.0219999999999985","0","-0.700000000000045","-3.73180934860017e-06","0"
"2015-02-02 17:47:00","0","0","0","0.299999999999955","0","0"
"2015-02-02 17:48:00","0","0","0","-2.79999999999995","0","0"
"2015-02-02 17:49:00","-0.0219999999999985","-0.0199999999999996","0","-6.39999999999998","-9.02856992233969e-06","0"
"2015-02-02 17:50:00","-0.022000000000002","-0.0400000000000027","0","3.19999999999993","-1.23959304383402e-05","0"
"2015-02-02 17:51:00","0.0440000000000005","0.0266666666667028","0","-5.46666666666692","1.57703285227099e-05","0"
"2015-02-02 17:51:59","-0.0824999999999996","-0.109166666666702","0","-5.58333333333303","-3.95121436599999e-05","0"
"2015-02-02 17:53:00","0.0384999999999991","0.0625","0","-2.35000000000002","2.03585909128098e-05","0"
"2015-02-02 17:54:00","-0.0659999999999989","-0.109999999999999","0","-3.79999999999995","-3.53384718269597e-05","0"
"2015-02-02 17:55:00","0.0274999999999999","0.0225000000000009","0","-0.850000000000023","1.076106284492e-05","0"
"2015-02-02 17:55:59","-0.0274999999999999","-0.0225000000000009","0","-7.54999999999995","-1.076106284492e-05","0"
"2015-02-02 17:57:00","0","0.0225000000000009","0","-9.95000000000005","3.79045930417026e-06","1"
"2015-02-02 17:57:59","0","-0.00541666666670082","0","0.674999999999955","-9.12522174900156e-07","0"
"2015-02-02 17:58:59","0","-0.00541666666659779","0","0.675000000000068","-9.12519515110233e-07","0"
"2015-02-02 18:00:00","0","-0.0866666666667015","0","0.149999999999977","-1.45999505204901e-05","0"
"2015-02-02 18:01:00","0","0.129000000000001","-2.80000000000001","-1.95000000000005","2.173171233728e-05","0"
"2015-02-02 18:02:00","0","0.157999999999998","2.40000000000003","11","2.66191914946399e-05","0"
"2015-02-02 18:03:00","0","0.333000000000002","-3.60000000000002","13.7","5.61098857504204e-05","0"
"2015-02-02 18:04:00","0","-0.1525","-104.75","12.5","-2.56972167373701e-05","0"
"2015-02-02 18:04:59","0","-0.0925000000000011","-310.25","-3.5","-1.55858088415201e-05","-1"
"2015-02-02 18:06:00","-0.0399999999999991","-0.0219999999999985","0","-14.1","-1.39333929335596e-05","0"
"2015-02-02 18:07:00","-0.0266666666667028","0.0219999999999985","0","-12.0666666666669","-3.11390695121021e-06","0"
"2015-02-02 18:08:00","0.0416666666666998","-0.0274999999999999","0","1.41666666666697","6.02103797859958e-06","0"
"2015-02-02 18:08:59","-0.0499999999999972","-0.0824999999999996","0","1","-2.65956129444495e-05","0"
"2015-02-02 18:10:00","-0.0250000000000021","0.0274999999999999","0","-0.75","-1.74086143201e-06","0"
"2015-02-02 18:10:59","0","-0.00550000000000139","0","-2.60000000000002","-9.20962769120244e-07","0"
"2015-02-02 18:11:59","-0.0299999999999976","-0.0553333333332979","0","-9.06666666666695","-1.68584532620995e-05","0"
"2015-02-02 18:13:00","-0.00600000000000023","-0.00666666666669968","0","-2.83333333333303","-2.63096228735049e-06","0"
"2015-02-02 18:14:00","-0.0240000000000009","-0.0566666666667004","0","-3.25","-1.55152471664598e-05","0"
"2015-02-02 18:15:00","0.0300000000000011","0.0299999999999976","0","-0.91666666666697","1.25751577194503e-05","0"
"2015-02-02 18:16:00","-0.0600000000000023","-0.0333333333332995","0","-0.83333333333303","-2.06792420049404e-05","0"
"2015-02-02 18:16:59","0","0","0","-0.5","0","0"
"2015-02-02 18:17:59","0","-0.0539999999999985","0","-4","-8.99138868445948e-06","0"
"2015-02-02 18:19:00","0","0.0539999999999985","0","-4.66666666666697","8.99138868445948e-06","0"
"2015-02-02 18:20:00","-0.0666666666666984","-0.0899999999999999","0","-3.66666666666606","-3.16536120566402e-05","0"
"2015-02-02 18:21:00","-0.0333333333332995","0","0","-2.41666666666697","-8.31155724631983e-06","0"
"2015-02-02 18:22:00","0.0499999999999972","0.0225000000000009","0","-1","1.62077221536605e-05","0"
"2015-02-02 18:23:00","-0.0499999999999972","-0.0225000000000009","0","-4.58333333333303","-1.62077221536605e-05","0"
"2015-02-02 18:23:59","0","0","0","-2.66666666666697","0","0"
"2015-02-02 18:24:59","0.0333333333332995","0","0","-5.33333333333303","8.31155724631983e-06","0"
"2015-02-02 18:26:00","-0.0333333333332995","0","0","-5.66666666666697","-8.31155724631983e-06","0"
"2015-02-02 18:27:00","0","-0.0249999999999986","0","-11","-4.13689892448006e-06","0"
"2015-02-02 18:28:00","-0.033333333333303","-0.00833333333330089","0","7.25","-9.6642023900001e-06","0"
"2015-02-02 18:29:00","0","0","0","-4.91666666666697","0","0"
"2015-02-02 18:29:59","-0.0666666666666984","-0.0866666666667015","0","-1.73333333333301","-3.07782116858593e-05","0"
"2015-02-02 18:30:59","-0.0219999999999985","0.0200000000000031","0","-2.60000000000002","-2.13656499265056e-06","0"
"2015-02-02 18:32:00","0","-0.0400000000000027","0","0.200000000000045","-6.56897302022015e-06","0"
"2015-02-02 18:33:00","-0.0330000000000013","0.0400000000000027","0","0.799999999999955","-1.55722994925941e-06","0"
"2015-02-02 18:34:00","-0.0183333333332989","-0.100000000000001","0","-8.33333333333303","-2.08784444390405e-05","0"
"2015-02-02 18:35:00","-0.0366666666667008","0","0","-0.66666666666697","-8.96609882600988e-06","0"
"2015-02-02 18:36:00","0","0.0249999999999986","0","-7.25","4.08319223204993e-06","0"
"2015-02-02 18:36:59","0","-0.0249999999999986","0","-6.25","-4.08319223204993e-06","0"
"2015-02-02 18:38:00","0","0","0","2.25","0","0"
"2015-02-02 18:39:00","-0.0749999999999993","-0.0824999999999996","0","2.5","-3.16961934928497e-05","0"
"2015-02-02 18:40:00","0.00833333333329733","0.0458333333332988","0","-5.25","9.47579019862019e-06","0"
"2015-02-02 18:40:59","-0.0333333333332995","-0.0733333333332986","0","-1","-1.99969348500207e-05","0"
"2015-02-02 18:42:00","0","0","0","-1.25","0","0"
"2015-02-02 18:42:59","0","0","0","-0.75","0","0"
"2015-02-02 18:43:59","-0.0225000000000009","0","0","-2","-5.43860052420932e-06","0"
